product_id,product_name,aisle_id,department_id
810,Organic Honey Mustard,72,13
812,Healthy Grains Oats & Honey Clusters with Toasted Coconut Gluten Free,57,14
813,Spinach Pesto,9,9
814,Trix Cotton Candy Yogurt,120,16
815,Orange Flavored Sports Drink,64,7
817,3rd Foods Chicken Noodle Dinner,92,18
818,Micro Craft Beer,27,5
820,Vanilla Almond Butter Squeeze,88,13
822,Spicy Jalapeno Ranch Popcorn,23,19
824,Flourless Chocolate Truffle Cake,8,3
826,Original No-Stick Cooking Spray,19,13
827,Albacore Chunk White Tuna in Water,95,15
829,Compleats Good Mornings Bacon Breakfast Scramble,4,9
830,Skinny Wheat Buns,112,3
831,All Natural Premium Cornish Hen,34,1
833,Hearts Assortment,45,19
834,Single Classic Canned Meat,59,15
836,Sliced Onion Bagels,93,3
837,California Merlot,28,5
838,"Goat Cheese, Spreadable, Breakfast, Fig",51,13
839,Glass Bottles,77,7
840,Coco Joe Pumpkin Seeds,117,19
841,Thick Cut Italian 7-Herb Blend Crispbreads,78,19
842,Sugar Free Fruit Juicy Red Drink Mix,90,7
844,Polska Kielbasa,106,12
847,Gluten Free Sugar Cookie Mix,105,13
849,Blueberry & Banana Tiny Fruits Freeze Dried Snacks,92,18
850,Crunchy & Soft Taco Dinner Kit,30,6
851,Chile Con Queso Potato Crisps,107,19
852,Light String Cheese,21,16
853,Crunchy Granola Bars Variety Pack,48,14
854,Traditional Red Miso,66,6
855,Clamato Chelada Beer,27,5
856,Asiago Cheese Bread,21,16
857,Grilled Asparagus,123,4
858,"Pomegranate Coconut Sparkling Probiotic Drink, Organic",31,7
860,Chicago Steak & Chop Cracked Pepper & Garlic Blend,104,13
862,Unsweetened Original Organic Soy Non-Dairy Beverage,91,16
863,ArtiHearts Fresh Grilled Artichokes,123,4
866,Flavor & Fiber Banana Walnut Bar,3,19
869,Organic Mango Mania ZFruit and Veggie Rope,3,19
870,Just Fruit Salad,50,19
872,Power Greens,31,7
873,Graduates Lil' Meals Spaghetti Rings In Meat Sauce,92,18
874,Cherry Pie,8,3
875,Ginger Berry Kombucha,31,7
877,Ultra-Filtered Whole Milk,84,16
880,Organic Smooth Move Chamomile Laxative Tea Bags,94,7
882,Fingerling Potato,83,4
883,Peanut Butter Chocolate Chip Bar,3,19
884,Dried Parsley Flakes,104,13
885,Lunchmakers Pizza Pepperoni with Nestle Crunch Bar,13,20
886,Whole Grain Salad with Roasted Pecans & Mango Vinaigrette,1,20
889,Oatnut Bread,112,3
890,Organic Diced Tomatoes,81,15
891,Liquid Water Enhance Ice Van Java,100,21
892,White Tea Lavender Probiotic Kefir Water No. 2,94,7
894,Greek 100 Calories Vanilla Fat Free Yogurt,120,16
895,YoKids Squeeze Organic Blueberry Blue Yogurt,120,16
898,Saucy Ginger Mandarin Dressing,89,13
899,Colby Jack Cheese Slices,21,16
900,"Fava Crisps, Santa Barbara Ranch",107,19
901,Dark Chocolate Peanut Candy,45,19
902,"Baked Rice Crisps, Sour Cream & Wasabi, Medium",78,19
903,Gluten Free Sugar Cones,103,19
904,"Tofu, Gluten Free, Garlic Pepper",14,20
907,Premium Sliced Bacon,106,12
908,Onion & Herb Salt-Free Seasoning Blend,104,13
910,Nutri-Grain Harvest Hearty Breakfast Bars Country Strawberry,48,14
911,"Protein Shake, Organic, Banana Creme",64,7
912,Mushroom Stems & Pieces in Water,81,15
913,Dry Pasta Lasagne,131,9
916,Majestic Roast Ground Coffee,26,7
917,All Time Great's Candy Assortment,45,19
918,Light Brie Soft-Ripened Cheese Mini-Wheel,2,16
919,Apricot Fruit Roll,50,19
920,Coconut Yogurt,120,16
921,Black Salt Caramel Dark Chocolate Bar,45,19
922,Chipotle & Roasted Garlic Seasoning,104,13
923,Country Fresh Old Fashioned Horseradish,88,13
925,Southern Style Diced Hash Brown Potatoes,129,1
926,Crispy Thin Crust White Pizza,79,1
927,"Cabernet Sauvignon, Central Coast, 2011",28,5
928,Chunky Classic Chicken Noodle Soup,69,15
929,New England Clam Chowder Condensed Soup,69,15
932,Vegetable Pie In A Pocket Sandwich,38,1
933,Roarin' Waters Wild Cherry Water Beverage,98,7
934,Mini Pre-Sliced Blueberry Bagels,93,3
935,Premium Apple Juice,98,7
936,Butterfinger Smooth & Crunchy Peanut Butter Cups,45,19
937,Buffalo Style Chicken Strips,129,1
939,Annie's Bunny Fruit Snacks Variety,50,19
941,Smoked Atlantic Nova Salmon,15,12
942,Echinacea & Elderberry Organic Herbal Tea,94,7
944,Vanilla Orange Swirl Ice Cream,37,1
945,Fruit Punch Juice Drink,98,7
946,Seasonal Oikos Greek Yogurt,120,16
947,Cracker Crunchers Bologna with Nestle Butterfinger Bar LunchMakers,13,20
950,Toll House Ultimate Chocolate Peanut Butter Deluxe Cookie Dough,105,13
952,"Flaxseed Meal, Whole Ground",17,13
953,Plain Fat Free Yogurt,120,16
954,Simple White Down East Crackers,78,19
955,Cheddar Chex Mix,125,19
959,Chicken & Vegetable Stir Fry Café Steamers,38,1
960,Villager Ipa,27,5
961,Grape Sunflower Butter Sunwiches,13,20
962,Organic Roasted Garlic Vinaigrette Dressing Organic,89,13
963,Unsalted Beef Broth,69,15
966,Pear Hard Cider,27,5
967,Gluten Free Soft & Chewy Snicker Doodle Cookies,8,3
969,Petite Green Peas,116,1
971,Chicken Alfredo with Rotini,38,1
972,Linguine No 7 Pasta,131,9
974,Organic 54% Cocoa Dark Chocolate Bar,45,19
975,Creamy Vanilla Soy Milk Frozen Dessert,37,1
977,Deli Spicy Brown Mustard,72,13
978,Mallow Oats Cereals,121,14
981,Garlic Naan,128,3
982,Aged Gouda Cheese,2,16
983,Strawberry Pomegranate,3,19
985,Peanut Butter Bars,3,19
986,Crushed Pineapple in 100% Juice,99,15
988,Cranberrry  Almond Soft & Chewy Granola Bar,3,19
989,Chapatti Chicken Tikki Masala Wrap,38,1
990,Diced Pancetta,96,20
991,Red Sweet Mini Pepper,100,21
992,Thin Crust Pepperoni & Pesto Pizza,79,1
993,Mild Diced Tomatoes with Green Chilis,81,15
994,Shake n Pour Buttermilk Pancake Mix,130,14
995,Sausage Smoked Sweet German Brand,106,12
996,Honey Cinnamon Nut-Thins  Crackers,125,19
997,Mini Double Chocolate Ice Cream Bars,37,1
998,Hot Chopped Green Chili,104,13
999,Original Organic Ville BBQ Sauce,5,13
1000,Apricots,18,10
1001,Unseeded Plain Rye,112,3
1002,All Natural Stevia Liquid Extract Sweetener,17,13
1003,Organic Turkey Bone Broth,5,13
1005,China Green Tips Green Tea,94,7
1006,Philadelphia Cream Cheese,108,16
1007,Baby Cookies Apple + Ginger,92,18
1008,Red Rice Crackers,78,19
1011,Cranberry Grape Cocktail,98,7
1012,Black Tea English Breakfast K-Cups,94,7
1014,Junior Juice Mixed Fruit Juice,98,7
1015,Original Herbamare Infused Sea Salt,104,13
1016,Classic Italian Grated Parmesan,89,13
1017,Strawberry Banana Juice,31,7
1018,Kids Organic Mashups Squeezable Fruit Strawberry Banana,92,18
1019,Spicy Bbq Chicken Soup,100,21
1020,"Penne Rigate, 100% Organic Einkorn",131,9
1021,Ready to Eat Organic Flax Chia Blend,117,19
1022,Marshmallow,88,13
1024,Milk + Vanilla Toddler Cookies,92,18
1025,Organic Fresh Basil,16,4
1027,Organic Old World Flatbreads Pizza Crust,128,3
1028,Organic Oat Bread,112,3
1030,Hop Devil IPA,27,5
1032,Fat Free Crumbled Feta,21,16
1033,Rainbow Sherbet Ice Cream,37,1
1035,Chamomile Citrus Caffeine Free Herbal Tea Artisan Whole Leaf Pouches,94,7
1037,Golden Potato Buns,43,3
1041,Buffalo Milk Butter,36,16
1043,Organic Broccolini,83,4
1045,Non Alcoholic Caramel Coffee Creamer,53,16
1046,Mediterranean Blend Steamers,116,1
1047,Cinnamon Sugar Butter Tub,36,16
1048,Yogurt Cheese with Probiotic,21,16
1049,Special K Protein Chewy Granola Bars Almond Honey Oat,48,14
1054,Greek Kefir Honey,120,16
1055,Naturals Grilled Chicken Nugget,100,21
1056,Roasted Garlic Mashed Potates,4,9
1057,"Basil, Asiago & Pine Nut Pesto Ravioli",13,20
1058,Pure Butter Shortbread Scottie Dogs,61,19
1059,Signature French Vanilla Cake Mix,105,13
1060,Black Cherry Premium Fruit Spread,88,13
1061,Red Beans & Rice Cajun Sides,4,9
1062,Fully Cooked Turkey Sausage Links,106,12
1063,Extra Dark Chocolate Baking Chips,17,13
1064,Greek Corner Blackberry & Raspberry Lowfat Yogurt,120,16
1065,Freshmints,46,19
1066,Chicken with Noodles Low Sodium Ready To Serve Soup,69,15
1068,Pork & Duck Live Mousse With Port Wine Topped With Aspic,67,20
1069,100% Oatnut Bread,112,3
1070,Spicy Chicken Breast Patties,34,1
1071,Pils,27,5
1072,Mini Treats Pretzels,107,19
1073,Carving Board Oven Roasted Turkey,96,20
1074,German Bologna,96,20
1075,Kandy Bars Fudge Krunch,37,1
1076,Yellow Corn Taco Dinner Kit,30,6
1078,French Vanilla Creme Protein Energy Bars,3,19
1080,"Salad, Cobb",123,4
1083,Reduced Fat Cheddar Cheese Slices,21,16
1084,Light Ice Cream Vanilla,37,1
1085,Sazon Con Azafran,30,6
1086,Jack's Special Salsa Medium Hot,51,13
1087,Sunrise Crunchy Cinnamon Cereal,121,14
1089,"Coffee, Gourmet, All-Purpose Grind, Medium, 100% Colombian, Decaf",26,7
1090,Shells & Real Aged Cheddar Macaroni & Cheese,4,9
1091,"Pennsylvania Woodlands, Mushroom Barley Soup Mix",69,15
1093,Iced Peach Tea,94,7
1094,Kids Strawberry Yogurt Tubes,120,16
1095,Sesame Ginger Marinade,5,13
1096,9.5 pH Super Hydrating Purified Water,115,7
1097,Sonoma County Sauvignon Blanc,62,5
1098,Organic Blackberry Blend Juice,31,7
1099,Cuties Non Dairy Vanilla Frozen Dessert Sandwiches,37,1
1100,Balanced Breaks White Cheddar with Sea Salted Roasted Almonds and Dried Cranberries,108,16
1101,Seasonal Tamale,30,6
1102,Prepare And Serve Mashed Potatoes,4,9
1103,Hickory Smoked Turkey Breast,96,20
1104,Plain Yogurt,120,16
1106,Cranberry Almond Plus Antioxidants 1.4 oz Fruit & Nut Bars,3,19
1108,Hummus Roasted Garlic,67,20
1109,Gluten Free Crispy Battered Haddock,34,1
1110,Broccoli Carrots Sugar Snap Peas & Water Chestnuts,116,1
1111,Plain Pre Sliced Bagels,93,3
1112,Peach Sparkling Energy Water,64,7
1113,Original Buffalo Wings Seasoning Mix,5,13
1114,Half And Half Guayusa And Juice,31,7
1115,Turkey Bologna,96,20
1117,Turkey Bacon,106,12
1118,Ginger Chia Kombucha,31,7
1119,Street Tacos,42,1
1120,All American Flame Grilled Veggie Burgers,42,1
1123,Fruit Vegetable Mango Fruit Square,99,15
1126,Estilo Casero Tostadas,128,3
1128,Chocolate Chip Granola Bars,3,19
1129,Organic Family Recipe Chocolate Chip Cookies,61,19
1130,Gluten Free Garbanzo & Fava Flour,17,13
1131,70% Dark Chocolate,45,19
1132,Homestyle Chicken Noodle Soup Bowl,69,15
1134,The Red ONe: Squished Fruit Smoothies,92,18
1135,Yams Cut Sweet Potatoes In Orange Pineapple Sauce,81,15
1137,Cerveza Especial Imported Beer From Mexico,27,5
1138,Pork Tenderloin,7,12
1139,Whole Wheat Fresh Stack Crackers,78,19
1140,Heat & Eat Organic Bowl Brown Rice,4,9
1141,Apple And Pineapple,99,15
1143,Kettle Corn Popcorn Chips,78,19
1145,Imported Kalamata Olives in Vinegar Brine,110,13
1146,Quality Kraut,110,13
1149,Fresh Blue Agave Gold Tequila,124,5
1150,"AFC Sushi Spicy Salmon Roll Prepared In Store, Ready To Eat",13,20
1151,Sesame Teriyaki Sauce & Marinade,5,13
1153,Coho Salmon Fillet,39,12
1154,Pomegranate Blueberry Sparkling Water,115,7
1155,Black Olive Walnut Bar,3,19
1156,Semisweet Chocolate Super Cookie Chips,17,13
1157,Wheat Sandwich Bread,112,3
1158,Mango Chunks,116,1
1160,Pinot Grigio,62,5
1161,Gourmet Cupcakes Filled With Sweet Vanilla Creme,8,3
1162,Complete Skillet Meal For Two Chicken Parmigiana & Penne,38,1
1164,Whole Bean Organic Kick Ass Coffee,26,7
1166,Condensed Vegetable Beef Soup,69,15
1167,2nd Foods Apple Peach Squash,92,18
1168,"White Wine Winemaker's Blend California, 2010",62,5
1169,Duke Medium Roast Cold Brew Coffee Concentrate,26,7
1170,Tricolor Penne,131,9
1172,Organic Berry Fuel Energy Drink,64,7
1175,Creamy Chicken Orzo with Mixed Vegetables,69,15
1176,Garlic Texas Toast,58,1
1177,Italian Style Seasoned Bread Crumbs,112,3
1178,Key West Pink Shrimp,34,1
1179,Polar Ice Sugar Free Gum,46,19
1180,Mesquite Uncured Salame,96,20
1181,Mini Watermelon,24,4
1182,Chile Limón Flavored Potato Chips,107,19
1183,Organic Black Seedless Grapes,24,4
1185,Energy Tropical Citrus Vitamin Water Drink,64,7
1186,Original New Orleans Style Dirty Rice Mix,4,9
1188,Indian Bites Samosa & Chutney Spiced Potato Pockets With Peas & Cilantro Chutney,129,1
1190,Tequila Reposado with Glass,124,5
1191,Country Brand Chili with Beans,59,15
1192,100% Organic Simple Seed Mix,117,19
1193,Lite Sliced Pears in Extra Light Syrup,99,15
1194,Natural Artisan Water,115,7
1199,YoTot Organic Raspberry Pear Yogurt,120,16
1200,Vegetable Classics Vegetable Soup,69,15
1202,Organic Whole Grain Oatmeal Cereal Baby Food,92,18
1203,Crunchy Organic Dark Roasted Peanut Butter,88,13
1205,Gourmet Nacho Cheddar Cheese Sauce,30,6
1206,"Noodle Soup, Shin Cup, Gourmet Spicy",66,6
1207,Garlic Primavera Risotto,4,9
1208,Organic Roasted Dandelion Root Herbal Tea,94,7
1209,Pecan Sandies Simply Sandies,61,19
1210,G2 Thirst Quencher Grape Electrolyte Beverage,64,7
1211,Bites Cherry Candy,45,19
1212,Coconut Nectar Elixir,31,7
1214,Vinegar Balsamic,19,13
1215,Kidz All Natural Baked Chicken Nuggets,129,1
1216,Dairy Free Gluten Free Mushroom & Roasted Garlic Pizza,42,1
1218,Buffalo Style Chicken Wrap,100,21
1219,Grapes,24,4
1220,Cherry Soft Drink,77,7
1221,Mesa Rosa Chipotle Southwestern Smoky Blend,104,13
1224,Gochugaru Korean Chili Flakes,104,13
1226,Salsa Hot,51,13
1227,Organic Bold Original Cacao Superfood Drink,31,7
1228,Turkey With Beans 98% Fat Free Chili,59,15
1229,Restore Banana Kale Banana & Pineapple,37,1
1230,M&M's Light Milk Chocolate Ice Cream,37,1
1231,Organic Creme Fraiche,21,16
1232,Thin Stackers Organic 5 Grain Puffed Grain Cakes,78,19
1233,Baking Bar Ghirardelli 60% Cacao,17,13
1234,Cream Top Smooth & Creamy Plain Yogurt,120,16
1235,Refreshers Strawberry Lemonade Sparkling Green Coffee Energy Drink,98,7
1236,Chocolate Mint Cookie Crunch Energy Bar,3,19
1237,Sugar Free Hot Fudge Topping,103,19
1238,Smoked Sea Salt & Rosemary Goat Cheese & Olive Oil Infusion,2,16
1239,Original Hickory Grilled Dry-Rub Seasoning,5,13
1240,Plain Better Than Cream Cheese,108,16
1241,Strawberry Cheesecake Ice Cream,37,1
1242,On The Go Fruit Punch Drink Mix,90,7
1244,Organic Orange Bell Pepper,83,4
1245,All-Natural Irish Style Oatmeal,130,14
1246,Cheese,2,16
1247,Sloppy Joes Seasoning Mix,5,13
1249,Blueberry Jam,88,13
1250,Turkey Breast Oven Roasted,13,20
1251,Whole Pickled Beets,81,15
1252,Whole Coriander,104,13
1253,93% Lean Ground Beef,7,12
1254,Cranberry Splash Diet Soda,77,7
1256,Mini Strawberry Donuts,61,19
1257,Organic Amaranth Flakes,121,14
1258,Maple Almond Snack Pack,71,16
1259,Jammin' Salmon Rub Spice Blend,5,13
1260,"Curry Powder, Oriental",66,6
1261,Old Fashioned Buttermilk Ranch Salad Dressing,89,13
1262,The Big Cheez Ultimate Cheddar Microwave Popcorn,23,19
1263,American Cheese Slices 12 Count,21,16
1264,Pitted Prunes with Orange Essence,117,19
1267,Angel Hair Nests No. 209,131,9
1268,Heat-N-Go! Maple Burst'n Mini Pancakes,52,1
1269,of Norwich Original English Mustard Powder Double Superfine,104,13
1270,Asian Harvest Sliced Water Chestnuts,33,6
1272,Organic Raspberry Ginger,31,7
1273,"Ramen, Reduced Sodium, Asian Vegetable",66,6
1274,Slow Churned Caramel Delight Ice Cream Cup,37,1
1278,Reduced Sodium Salt Alternative,104,13
1280,Frozen Concentrate Non-Alcoholic Strawberry Daiquiri,113,1
1282,Green Onion,83,4
1283,Organic Edamame & Mung Bean Fettuccine,100,21
1284,Organic Dried Cranberries Apple Sweetened,117,19
1285,Premium Quality Variety Rice,63,9
1286,Apricot Preserve,88,13
1290,Tangerine Mango Passionfruit Juice,31,7
1292,Gimme Steak Blend,104,13
1293,Fresh Yeast,36,16
1297,Strawberry Apple Sauce To Go Packs,99,15
1298,Peach Slices in Heavy Syrup,99,15
1300,Black Cherry Gelatin Dessert,105,13
1301,"Cereal, Panda Puffs, Peanut Butter",121,14
1302,Natural Orange Flavor Liquid Sublingual Melatonin,100,21
1303,Fruit & Yogurt Grabbers Peaches & Cream,92,18
1305,Vintner's Reserve Johannisberg Riesling,62,5
1306,Raisin Bran Whole Grain Wheat & Bran Cereal,121,14
1307,"Tortilla Chips, Yellow Corn",107,19
1308,Organic Coconut Flour,17,13
1310,All Natural Whole Grain Blueberry Pancakes,52,1
1312,Pineapple Orange Juice,98,7
1313,Tortilla Strips Restaurant Style,107,19
1314,Pretzel,45,19
1315,Orange Edition,64,7
1316,Southern Sweet Potato Blend,42,1
1318,Muscle Recovery Green Tea,94,7
1321,Plain Grade A  0% Fat Greek Yogurt,120,16
1322,Cannellini White Kidney Beans,59,15
1323,Vanilla Bean Natural Lowfat Yogurt,120,16
1325,Classic Brown Gravy Mix,5,13
1326,The Bee's Knees Honey Peanut Butter,88,13
1327,Cherry Diet Soda,77,7
1328,"Nutrition Bar, Dark Chocolate Pomegranate",3,19
1329,Spiced Pumpkin Pie Energy Bar,3,19
1332,Gluten-Free Vegetarian Bean & Cheese Burrito,42,1
1333,90 Calorie Chewy Bars Chocolate Peanut Butter,48,14
1334,Spicy Ranch Salad Dressing,89,13
1335,Stage 1 Just Butternut Squash Baby Food,92,18
1337,"Yogurt, Sheep Milk, Strawberry",120,16
1338,Prime Premium Black Beans,30,6
1339,Xylitol,17,13
1340,Organic Garlic Stuffed Green Olives,110,13
1342,Green Pickled Whole Jalapeno Peppers,81,15
1343,Potato Crunch Fish Fillets,34,1
1345,"Merlot, Alexander Valley, Sonoma County, 2009",28,5
1346,Freshly Crumbled Gorgonzola Cheese,2,16
1347,Organic Raspberry Yogurt,120,16
1348,Strawberry Banana Fruit Juice Smoothie,31,7
1349,Greek Yogurt Banana & Pumpkin,92,18
1350,Sparkling Clementine Juice Beverage Blend,77,7
1351,O'Coconut Lightly Sweetened Coconut Treat Classic,45,19
1352,Lemon Lime Sports Drink,64,7
1354,Honey Roasted Peanuts,117,19
1356,"Sweet Potato, White Beans & Cinnamon Stage 2",92,18
1357,Rich & Creamy Grand Neapolitan Ice Cream,37,1
1358,Phillips Gourmet Portabella Mushroom,123,4
1359,Organic Turmeric,104,13
1360,Crunchy Peanut Butter,88,13
1361,Nonfat High Protein Mixed Berry Kefir,31,7
1362,"Baking Mix, Brownie",17,13
1364,Organic Vanilla Chip Chewy Granola,3,19
1365,Mixed Bell Peppers,123,4
1366,Splash Berry Blend Juice,98,7
1367,Traditional Roast Ground Coffee,26,7
1368,Pink Lady Apple,24,4
1369,"Sauvignon Blanc, California, 2011",62,5
1370,Peanut Butter Chocolates,45,19
1371,Flip Sides Pretzel Crackers,78,19
1373,100% Organic Whole Peeled Tomatoes,81,15
1374,Organic Hass Avocado Bag,83,4
1376,Buttermilk Biscuits,105,13
1377,Organic Lactose Free Strawberry Yogurt,120,16
1378,Dark Mint Chocolate Chip Protein Bars,3,19
1379,VitaTops Deep Chocolate Muffin Tops,52,1
1382,Tequila Blanco,124,5
1384,Mang-O-Rita Margarita With A Twist,27,5
1385,Yogurt Stellar Strawberry,120,16
1386,Raw Coconut Cacao Bliss Butter,88,13
1387,White Apple Cauliflower & Leek Organic Baby Food,100,21
1388,Mozzarella Cheese Chunk,21,16
1389,Cranberry Grape 100% Juice Blend,98,7
1391,Town House Light & Buttery Original Oven Baked Crackers,78,19
1392,Medium Salsa Organica,67,20
1393,Diet Lemon Tea,94,7
1394,Uncured Pepperoni Slices,96,20
1395,Classic Seasoning with Lemon Skillet Crisp Tilapia,34,1
1396,Sweet Potato (Yam),83,4
1398,Ice Bag,37,1
1399,Reduced Fat Cream of Mushroom Condensed Soup,69,15
1400,Banana Pudding,8,3
1401,Relax Riesling,62,5
1402,Plain Soymilk Creamer,91,16
1404,Herba Tussin Tea Bags,94,7
1405,Kids Soft and Chewy Candy,45,19
1407,Veggie Spirals,131,9
1408,Mini Cucumbers,123,4
1409,Dairy Free Coconut Milk Passionate Mango Yogurt Alternative,120,16
1411,"Hummus, Roasted Garlic",67,20
1412,"Sauce with salt, spices and pepper Seasoning",104,13
1414,"Potato Pancake Mix, Vegetable",33,6
1415,Premium Soy Sauce,66,6
1416,Organic Caesar Dressing,89,13
1417,2nd Foods - Green Beans,92,18
1418,Nutri-Grain Crunch Chocolatey Chip Breakfast Bars,3,19
1419,Spring Vanilla Cup Cake,61,19
1422,Apple Quinoa Cinnamon Oatmeal Fruit Squeeze,121,14
1423,100% Lactose Free Whole Calcium Enriched Milk,91,16
1424,Light Buttermilk Ranch Salad Dressing,89,13
1425,Real Ice Cream Peanut Butter Cup,37,1
1426,Lemon Zest,3,19
1427,Berries GoMega Smoothie Blend,31,7
1428,Hawaiian Sweet Jalepeño Rolls,43,3
1429,100% Natural Creamy Peanut Butter,88,13
1430,Dry Roasted  Unsalted Peanuts,117,19
1431,Original Citrus Tangy Punch,31,7
1432,Organic Strawberry Yogurt,120,16
1433,Jumbo Lump Crab Meat,95,15
1434,Organic Italian Bread Crumbs,5,13
1436,Wild Cherry Juice Drink Blend Pouches,98,7
1437,Skinny Girl Microwave Butter Popcorn,23,19
1439,Sparkling Probiotic Pomegranate Drink,31,7
1440,Baby Dill,16,4
1441,Quinoa Cereal Honey Almond,121,14
1442,Sea Salt Caramel Iced Coffee,26,7
1443,Strawberry and Banana Fruit Puree,92,18
1444,Feng Shui Rice Crackers Hot Wasabi,78,19
1445,Light Pomegranate/Blueberry,120,16
1446,Organic Olive Oil  Spray,19,13
1447,Organic Baby Lettuces,123,4
1449,Firecracker  Ice Pops,37,1
1450,Original Bobos Bites,3,19
1451,Oops! All Berries Cereal,121,14
1452,Lean Protein & Fiber Bar Honey Drizzle Peanut,3,19
1454,Coconut & Almond Candy Bar,45,19
1455,Firm Pesto Tofu,14,20
1456,Organic Caesar Premium Croutons,89,13
1457,Banana Protein Kefir Nonfat Cultured Milk Smoothie Probiotic,31,7
1458,Ice Pops Sugar Free Orange Cherry Grape,37,1
1460,Restaurant Style Tortilla Rounds,107,19
1461,Original Value Pack Sausage Patties,52,1
1463,Organic Milk,84,16
1464,Special k Protein Cereal,121,14
1465,Original French Toast Sticks,52,1
1466,Blended Breakfast Strawberry+Banana+Chia+Ancient Grains Superfood Smoothie,31,7
1467,Mozzarella Ciliegine Fresh,21,16
1468,Organic Peeled & Cooked Beets,123,4
1469,Royal Blend Brown and Red Rice,63,9
1471,Gluten Free Brown Rice Crust Duo Cheese Pizza,79,1
